ID,Nombre,Lat,Long
AGJEMA0033,Aguascalientes_Jesús María_General Ignacio Zaragoza (Venadero),21.8794,-102.464
AGJEMA0041,Aguascalientes_Jesús María_Jesús Gómez Portugal (Margaritas),21.9944,-102.289
AGJEMA0104,Aguascalientes_Jesús María_Tapias Viejas,21.8472,-102.535
AGJEMA0106,Aguascalientes_Jesús María_La Tomatina,21.9011,-102.415
AGJEMA0109,Aguascalientes_Jesús María_Valladolid,22.0197,-102.314
AGJEMA0248,Aguascalientes_Jesús María_Milpillas de Abajo,21.9347,-102.553
AGLLNO0001,Aguascalientes_El Llano_Palo Alto,21.9158,-101.963
AGLLNO0018,Aguascalientes_El Llano_Los Conos,21.8967,-101.994
AGLLNO0020,Aguascalientes_El Llano_El Copetillo,21.9131,-102.054
AGLLNO0025,Aguascalientes_El Llano_Las Flores (El Cotón),21.9483,-102.119
AGLLNO0039,Aguascalientes_El Llano_Lic. Jesús Terán (El Muerto),21.9783,-102.061
AGLLNO0041,Aguascalientes_El Llano_Lomas del Refugio (La Loma),21.8089,-102.079
AGLLNO0042,Aguascalientes_El Llano_La Luz,21.9989,-101.996
AGLLNO0049,Aguascalientes_El Llano_El Milagro,21.9364,-102.085
AGLLNO0058,Aguascalientes_El Llano_Ojo de Agua de Crucitas,21.9644,-101.952
AGLLNO0059,Aguascalientes_El Llano_El Puertecito,21.9856,-101.944
AGLLNO0083,Aguascalientes_El Llano_San Francisco de los Viveros,21.8886,-102.107
AGLLNO0084,Aguascalientes_El Llano_San Gerónimo,21.8711,-102.135
AGLLNO0107,Aguascalientes_El Llano_Santa Rosa (El Huizache),21.935,-102.02
AGLLNO0116,Aguascalientes_El Llano_El Terremoto,21.9697,-101.983
AGLLNO0118,Aguascalientes_El Llano_El Tildio,21.885,-102.039
AGLLNO0119,Aguascalientes_El Llano_La Tinaja,21.8086,-102.127
AGPARA0001,Aguascalientes_Pabellón de Arteaga_Pabellón de Arteaga,22.1447,-102.275
AGPARA0007,Aguascalientes_Pabellón de Arteaga_Emiliano Zapata,22.1067,-102.301
AGPARA0024,Aguascalientes_Pabellón de Arteaga_Colonia Ojo Zarco,22.1083,-102.242
AGPARA0045,Aguascalientes_Pabellón de Arteaga_Santiago,22.1192,-102.337
AGPARA0183,Aguascalientes_Pabellón de Arteaga_Colonia el Mezquite,22.0789,-102.222
AGRIRO0001,Aguascalientes_Rincón de Romos_Rincón de Romos,22.23,-102.319
AGRIRO0010,Aguascalientes_Rincón de Romos_La Boquilla,22.2597,-102.37
AGRIRO0016,Aguascalientes_Rincón de Romos_16 de Septiembre,22.3503,-102.204
AGRIRO0028,Aguascalientes_Rincón de Romos_Estancia de Mosqueira,22.1419,-102.352
AGRIRO0030,Aguascalientes_Rincón de Romos_Pabellón de Hidalgo,22.1756,-102.339
AGRIRO0040,Aguascalientes_Rincón de Romos_San Jacinto,22.3483,-102.232
AGRIRO0101,Aguascalientes_Rincón de Romos_Túnel de Potrerillo,22.2353,-102.417
AGSAFR0001,Aguascalientes_San Francisco de los Romo_San Francisco de los Romo,22.0772,-102.271
AGSAFR0006,Aguascalientes_San Francisco de los Romo_Borrotes,22.0408,-102.205
AGSAFR0011,Aguascalientes_San Francisco de los Romo_Colonia Macario J. Gómez,21.9792,-102.251
AGSAFR0053,Aguascalientes_San Francisco de los Romo_Puertecito de la Virgen,21.9589,-102.268
AGSAFR0073,Aguascalientes_San Francisco de los Romo_El Tepetate,22.0658,-102.176
AGSAFR0128,Aguascalientes_San Francisco de los Romo_Ex-vi±edos Guadalupe,21.9675,-102.267
AGSAJG0001,Aguascalientes_San José de Gracia_San José de Gracia,22.1469,-102.414
AGSAJG0011,Aguascalientes_San José de Gracia_La Congoja,22.165,-102.557
AGSAJG0018,Aguascalientes_San José de Gracia_Paredes,22.1483,-102.482
AGSAJG0022,Aguascalientes_San José de Gracia_Rancho Viejo,22.1253,-102.513
AGSAJG0026,Aguascalientes_San José de Gracia_El Tecongo,22.1261,-102.438
AGTELA0001,Aguascalientes_Tepezalá_Tepezalá,22.2228,-102.168
AGTELA0004,Aguascalientes_Tepezalá_Los Alamitos,22.2603,-102.248
AGTELA0015,Aguascalientes_Tepezalá_Mesillas,22.3144,-102.168
AGTELA0022,Aguascalientes_Tepezalá_Puerto de la Concepción,22.2008,-102.135
AGTELA0025,Aguascalientes_Tepezalá_San Antonio,22.2283,-102.249
AGTELA0028,Aguascalientes_Tepezalá_El Tepozán,22.1694,-102.141
BNENDA0001,Baja California_Ensenada_Ensenada,31.8636,-116.611
BNENDA0046,Baja California_Ensenada_Bahía de los Ángeles,28.9453,-113.559
BNENDA0060,Baja California_Ensenada_Camalú,30.8378,-116.057
BNENDA0078,Baja California_Ensenada_Ejido Chapala,30.4736,-115.996
BNENDA0095,Baja California_Ensenada_Ejido Eréndira,31.2758,-116.381
BNENDA0114,Baja California_Ensenada_Francisco Zarco (Guadalupe),32.0978,-116.567
BNENDA0117,Baja California_Ensenada_Guayaquil,29.9672,-115.096
BNENDA0121,Baja California_Ensenada_La Huerta,31.9139,-116.193
BNENDA0124,Baja California_Ensenada_Isla de Cedros,28.112,-115.178
BNENDA0139,Baja California_Ensenada_Rodolfo Sánchez T. (Maneadero),31.7275,-116.571
BNENDA0151,Baja California_Ensenada_La Misión,32.0998,-116.867
BNENDA0184,Baja California_Ensenada_Coronel Esteban Cantú,31.7061,-116.642
BNENDA0186,Baja California_Ensenada_Ejido México (Ejido Punta Colonet),31.0733,-116.208
BNENDA0190,Baja California_Ensenada_Real del Castillo Nuevo (Ojos Negros),31.9114,-116.269
BNENDA0198,Baja California_Ensenada_El Rosario de Arriba,30.0594,-115.723
BNENDA0200,Baja California_Ensenada_Ejido Rubén Jaramillo,30.9236,-116.128
BNENDA0241,Baja California_Ensenada_Misión Santo Domingo,30.7706,-115.936
BNENDA0242,Baja California_Ensenada_Santo Tomás,31.5558,-116.412
BNENDA0243,Baja California_Ensenada_San Vicente,31.3256,-116.25
BNENDA0247,Baja California_Ensenada_El Sauzal,31.8944,-116.693
BNENDA0263,Baja California_Ensenada_El Bramadero (San Telmo),30.9681,-116.091
BNENDA0268,Baja California_Ensenada_Vicente Guerrero,30.7258,-115.989
BNENDA0271,Baja California_Ensenada_Villa de Juárez (San Antonio de las Minas),31.9608,-116.644
BNENDA0350,Baja California_Ensenada_Rancho el Barril,28.3042,-112.877
BNENDA0367,Baja California_Ensenada_Rancho Chapala,29.6906,-114.159
BNENDA0491,Baja California_Ensenada_Ejido Francisco R. Serrano (Valle San Matías),31.3286,-115.542
BNENDA0492,Baja California_Ensenada_Ejido Francisco Villa (San Simón),30.4419,-115.884
BNENDA0520,Baja California_Ensenada_Héroes de la Independencia (Llano Colorado),31.6114,-115.893
BNENDA0525,Baja California_Ensenada_Rancho Jiménez,31.9653,-116.282
BNENDA0547,Baja California_Ensenada_Leyes de Reforma (El Rodeo),31.5297,-115.808
BNENDA0617,Baja California_Ensenada_El Porvenir (Guadalupe),32.0767,-116.624
BNENDA0660,Baja California_Ensenada_Punta Prieta,28.9256,-114.16
BNENDA0746,Baja California_Ensenada_Santa Catarina,29.7197,-115.131
BNENDA0768,Baja California_Ensenada_Santa Rosaliíta,28.6678,-114.235
BNENDA0783,Baja California_Ensenada_Colonia Santa Fe,30.6775,-115.975
BNENDA0842,Baja California_Ensenada_Ejido Villa Jesús María,28.2828,-113.999
BNENDA0855,Baja California_Ensenada_San Marcos,32.0058,-116.681
BNENDA0857,Baja California_Ensenada_San Quintín,30.5603,-115.943
BNENDA0892,Baja California_Ensenada_Puertecitos,30.3506,-114.641
BNENDA0935,Baja California_Ensenada_Lázaro Cárdenas (Valle de la Trinidad),31.4,-115.723
BNENDA0942,Baja California_Ensenada_Uruapan,31.6225,-116.438
BNENDA0972,Baja California_Ensenada_Ejido José María Morelos y Pavón,28.2944,-114.032
BNENDA1001,Baja California_Ensenada_Catavi±a,29.7328,-114.718
BNENDA1007,Baja California_Ensenada_Los Cuates,30.5817,-115.749
BNENDA1075,Baja California_Ensenada_Campo Nuevo,29.6275,-115.477
BNENDA1107,Baja California_Ensenada_Emiliano Zapata,30.7542,-116.003
BNENDA1148,Baja California_Ensenada_Alfredo V. Bonfil,31.1333,-116.124
BNENDA1184,Baja California_Ensenada_Bajamar Santo Tomás,32.0347,-116.876
BNENDA1266,Baja California_Ensenada_San Antonio Necua (Ca±ada de los Encinos),32.11,-116.495
BNENDA1527,Baja California_Ensenada_Ejido Nueva Odisea (El Pabellón),30.3817,-115.852
BNENDA1574,Baja California_Ensenada_Rancho el Pedregoso,31.0964,-116.061
